Date,Open,High,Low,Close,Adj Close,Volume
,RGTI,RGTI,RGTI,RGTI,RGTI,RGTI
2024-09-12,0.81,0.835,0.772,0.82,0.82,1935600
2024-09-13,0.828,0.862,0.825,0.853,0.853,2703400
2024-09-16,0.835,0.84,0.795,0.822,0.822,3285900
2024-09-17,0.83,0.86,0.811,0.84,0.84,2036900
2024-09-18,0.844,0.88,0.82,0.82,0.82,3923800
2024-09-19,0.849,0.856,0.813,0.815,0.815,2007900
2024-09-20,0.811,0.83,0.794,0.794,0.794,3690600
2024-09-23,0.79,0.806,0.757,0.765,0.765,2741900
2024-09-24,0.772,0.787,0.75,0.76,0.76,2465900
2024-09-25,0.767,0.773,0.71,0.74,0.74,3637600
2024-09-26,0.747,0.79,0.735,0.778,0.778,2518600
2024-09-27,0.789,0.847,0.75,0.81,0.81,4479100
2024-09-30,0.804,0.83,0.78,0.783,0.783,1942900
2024-10-01,0.789,0.796,0.745,0.753,0.753,1912600
2024-10-02,0.76,0.784,0.732,0.764,0.764,1559300
2024-10-03,0.75,0.766,0.743,0.748,0.748,1467000
2024-10-04,0.766,0.81,0.74,0.785,0.785,1983500
2024-10-07,0.78,0.81,0.77,0.785,0.785,1600400
2024-10-08,0.785,0.8,0.771,0.779,0.779,1798900
2024-10-09,0.79,0.791,0.75,0.766,0.766,2675200
2024-10-10,0.757,0.763,0.725,0.756,0.756,2077900
2024-10-11,0.74,0.828,0.74,0.816,0.816,3076400
2024-10-14,0.82,0.849,0.803,0.842,0.842,2723800
2024-10-15,0.839,0.839,0.791,0.811,0.811,1576900
2024-10-16,0.819,0.96,0.804,0.92,0.92,8326200
2024-10-17,0.94,0.988,0.91,0.951,0.951,4990700
2024-10-18,0.98,1.185,0.976,1.11,1.11,11659800
2024-10-21,1.17,1.3,1.09,1.28,1.28,13311300
2024-10-22,1.27,1.33,1.15,1.23,1.23,7908100
2024-10-23,1.19,1.38,1.15,1.21,1.21,10591500
2024-10-24,1.3,1.33,1.18,1.2,1.2,6136400
2024-10-25,1.23,1.31,1.2,1.22,1.22,7768800
2024-10-28,1.27,1.54,1.25,1.5,1.5,15633300
2024-10-29,1.6,1.73,1.4,1.46,1.46,18426200
2024-10-30,1.37,1.505,1.32,1.41,1.41,9146500
2024-10-31,1.41,1.43,1.24,1.32,1.32,5494600
2024-11-01,1.3,1.349,1.22,1.23,1.23,4703500
2024-11-04,1.21,1.22,1.12,1.13,1.13,5250100
2024-11-05,1.11,1.16,1.06,1.12,1.12,4917400
2024-11-06,1.18,1.25,1.13,1.2,1.2,6098200
2024-11-07,1.22,1.47,1.21,1.43,1.43,12541000
2024-11-08,1.4,1.62,1.4,1.51,1.51,16527400
2024-11-11,1.665,1.69,1.4,1.52,1.52,17031300
2024-11-12,1.31,1.5,1.25,1.49,1.49,11405600
2024-11-13,1.51,1.89,1.48,1.7,1.7,23091500
2024-11-14,1.84,1.85,1.53,1.55,1.55,32824300
2024-11-15,1.6,1.605,1.38,1.41,1.41,15605200
2024-11-18,1.49,1.49,1.28,1.3,1.3,12759600
2024-11-19,1.33,1.375,1.29,1.31,1.31,11740300
2024-11-20,1.38,1.49,1.32,1.35,1.35,15851400
2024-11-21,1.48,1.55,1.37,1.48,1.48,34339100
2024-11-22,1.69,1.85,1.54,1.74,1.74,96688100
2024-11-25,2.63,3.37,2.37,2.75,2.75,274215800
2024-11-26,2.38,2.68,2.1,2.2,2.2,126719200
2024-11-27,2.45,2.52,2.3,2.4,2.4,62233600
2024-11-29,2.52,3.11,2.42,3.05,3.05,116979800
2024-12-02,3.52,3.66,2.84,3.02,3.02,134814900
2024-12-03,2.93,3.25,2.76,3.14,3.14,78645700
2024-12-04,3.03,3.29,2.95,3.11,3.11,52146000
2024-12-05,3.08,3.55,2.88,3.18,3.18,91533000
